年,月,日,今津降水量の合計(mm),南小松降水量の合計(mm),大津降水量の合計(mm),今津1時間降水量の最大(mm),南小松1時間降水量の最大(mm),大津1時間降水量の最大(mm),今津平均風速(m/s),南小松平均風速(m/s),大津平均風速(m/s),今津日照時間(時間),南小松日照時間(時間),大津日照時間(時間),今津最深積雪(cm),今津降雪量合計(cm),今津最大風速(m/s),今津最大風速方角(m/s),今津最大瞬間風速(m/s),今津最大瞬間風速方角(m/s),今津最多風向(16方位),南小松最大風速(m/s),南小松最大風速方角(m/s),南小松最大瞬間風速(m/s),南小松最大瞬間風速方角(m/s),南小松最多風向(16方位),大津最大風速(m/s),大津最大風速方角(m/s),大津最大瞬間風速(m/s),大津最大瞬間風速方角(m/s),大津最多風向(16方位),今津平均気温(℃),今津最高気温(℃),今津最低気温(℃),南小松平均気温(℃),南小松最高気温(℃),南小松最低気温(℃),大津平均気温(℃),大津最高気温(℃),大津最低気温(℃),今津10分間降水量の最大(mm),南小松10分間降水量の最大(mm),大津10分間降水量の最大(mm),遅延フラグ(遅延1)
2017,1,21,17,10,2,6,3.5,1,3.7,2.3,2.5,3.6,3,5.8,16,1,10.1,7,19.2,7,7,7.4,7,19.6,1,6,5.9,6,10.4,6,6,3,5.5,0,3.4,6,0,3.5,6.8,1.2,2,1,0.5,0
2017,1,22,4,0,0,3,0,0,2.4,2,2.1,2.1,2,5,21,9,7.4,6,15.4,6,6,7.8,6,15,6,6,6.9,6,11.2,6,6,1.3,6.3,-2.3,2.8,7.7,-0.8,2.9,7.2,-0.1,1,0,0,0
2017,1,23,58,31.5,1.5,6,4.5,0.5,1.96,1.53,1.79,0,0,0.1,80,59,4.84,6,8.64,7,6,4.45,6,9.26,6,7,4.29,6,7.9,6,6,-0.4,0.5,-1.2,-0.3,2.1,-1.2,0.5,2.6,-0.2,2,2,0.5,1
2017,1,24,31.5,13.5,0,5,2,0,1.96,1.53,1.79,0.8,1.8,5.2,82,18,4.84,6,8.64,7,6,4.45,6,9.26,6,7,4.29,6,7.9,6,4,-0.3,2.3,-1.6,-0.3,2.6,-2,1.1,4.6,-0.9,1.5,0.5,0,0
2017,1,25,9,6,0,3,1,0,1.96,1.53,1.3,2.5,1.9,2.8,84,9,4.84,6,8.64,7,6,4.45,6,9.26,4,7,4,6,6.9,6,4,0.1,2.9,-3.4,0.6,2.5,-1.1,1.8,5.4,-0.4,1,0.5,0,0
2017,1,26,0,0,0,0,0,0,1.1,0.8,1.3,6.1,6.7,9.6,68,0,2.2,6,3,6,6,1.8,2,3.5,4,0,2.9,6,5.4,6,4,0.5,4.9,-3,0.9,4.9,-3,2.2,8.1,-1.8,0,0,0,0
2017,1,27,0.5,0,0,0.5,0,0,1.2,1.3,1.3,1.9,3.3,3.3,56,1,3.5,6,5.8,6,6,7.5,6,12.7,7,6,4.8,6,9.4,6,4,1.5,6.1,-3.6,2.9,8.1,-3,4.3,11.6,-1.3,0.5,0,0,0
2017,1,28,0,0,0,0,0,0,1.7,1,1.4,9.5,9.3,9.5,49,3,3.6,6,6,0,6,2.6,4,6.4,0,4,2.9,1,5.6,1,4,3.3,8.9,-0.4,3.9,8.9,-0.4,4.8,11.3,0.4,0,0,0,0
2017,1,29,12.5,13,15.5,3,4,5.5,1.2,1.53,1,4.1,2.4,3.4,40,6,2.5,6,3.8,6,6,4.45,5,9.26,0,6,2.3,6,4.2,6,4,2.1,6.1,-3,2.6,5.3,-2.3,3.7,6.9,-0.5,1,1.5,2,0
2017,1,30,17,9.5,3.5,5,3,4,3.1,1.8,2.9,0.8,2.3,1.6,32,5,9.2,0,18.3,0,6,7.7,6,19.4,0,6,9.9,6,16.4,6,6,4.3,8.1,1.9,5.3,9.8,2.3,6.9,10.8,2.9,1.5,1,0.5,0
2017,1,31,0,1,0,0,0.5,0,2.3,1.9,1.8,0.5,0,1.2,25,1,7.4,7,15.2,7,0,4.9,0,18.6,0,1,4.8,7,8.6,7,7,1.8,3.9,-1.8,2,3.7,-0.5,3,4.8,1.3,0,0.5,0,0
2017,2,1,11,6,0,3,2,0,2.1,1.2,2.5,1.6,2.6,2.7,24,1,7.3,7,15.5,0,7,4.2,0,10.4,0,7,7.3,6,11.5,6,4,0.8,4.3,-3.6,2.1,5.8,-2.5,3,6.4,-1.1,1,0.5,0,0
2017,2,2,10,4,0.5,2,2,0.5,2.8,1.8,2.2,1,2.1,3,23,5,6.1,0,13.5,0,0,4.1,6,10.7,4,6,5.6,6,10.1,6,6,2.1,5,0.8,2.8,5.8,0.4,3.7,6.3,0.7,1,0.5,0.5,0
2017,2,3,3,1.5,0,2,0.5,0,2,1.5,2.2,4.8,1.6,6.8,21,2,4.4,0,9.6,7,6,5.1,6,11.7,0,1,5.3,7,8.9,7,6,4.2,8.4,1.1,5.2,8.4,2.3,5.7,9.8,1.4,1,0.5,0,0
2017,2,4,0,0,0,0,0,0,1.8,0.9,1.3,10,9.2,9.8,18,3,4.4,7,8.4,7,6,2.1,2,3.5,2,6,4.1,6,6.5,7,4,3.9,10.4,-0.3,4.4,9.9,-0.4,5.3,12.4,0.2,0,0,0,0
2017,2,5,13.5,13.5,15.5,3,3.5,4.5,1.4,0.6,0.8,0,0,0,15,4,4.7,2,7.3,2,6,2,6,3.5,6,6,3.9,0,6.4,0,1,2.7,5.1,-0.4,4.3,5.5,1.5,4.7,8.8,1.9,1,1,1,0
2017,2,6,29.5,16.5,3.5,5.5,3,1.5,4.1,3.9,3.6,0.2,4,4.7,12,3,8.2,7,18.6,7,7,8.3,6,17.8,6,6,9.7,6,16.2,6,6,3.7,6.6,1.3,5.3,8.7,2,5.9,9.4,2.4,1.5,1,1,0
2017,2,7,6.5,4,1,1.5,1,0.5,4.1,2.4,3.3,1.1,0.6,1.1,14,6,8.7,7,15.5,7,7,6,6,18.5,0,4,5.6,6,10,6,6,2.3,3.8,0.5,2.6,4.2,0.9,2.8,4.1,0.5,1,0.5,0.5,0
2017,2,8,0,0,0,0,0,0,2.1,1.7,2.1,1.3,0,0.2,13,2,4.6,6,9.2,7,0,5.1,2,12.2,0,0,6.2,6,9.3,6,6,3.1,5.8,-0.1,3.4,5,1,3.5,5.5,1.7,0,0,0,0
2017,2,9,9,4.5,6,2,1.5,1.5,1,1.53,1.79,0,0,0,14,5,2.4,4,4.1,4,6,4.45,2,9.26,0,7,4.29,6,7.9,6,6,0.8,2,-0.1,1.7,4.3,0.1,2.3,4.3,0.6,0.5,0.5,0.5,1
2017,2,10,33,30,5.5,5.5,4,3,2.2,1.53,3.2,0.1,0.2,1.6,50,41,7.5,7,16.1,0,6,4.45,6,9.26,0,7,7.5,6,12.5,6,6,-0.1,2.4,-1.2,0.3,3,-1.2,1.7,4.5,-1,1.5,1,1.5,1
2017,2,11,23,11,0.5,3.5,3.5,1.5,1.96,1.53,2.7,1.2,3.2,4.8,58,20,4.84,7,8.64,7,6,4.45,6,9.26,0,7,7.4,6,12.7,6,6,-0.2,1.6,-1.8,0.6,3.2,-3,1.2,4.4,-1.8,1,1.5,0.5,0
2017,2,12,30,14,0,4,3,0,2.1,1.7,1.9,1.6,2,3.8,64,14,5.7,6,8.7,6,6,5.8,6,13.5,6,7,5.3,6,8.6,7,4,0.2,2.2,-1.8,0.5,2.6,-1.3,1.9,5.9,-0.3,1.5,1,0,1
2017,2,13,3,2.5,0,1,2,0,1.96,1,1.3,1.5,1.7,3.7,59,3,4.84,7,8.64,7,6,4.2,0,10.5,0,0,3.4,1,6.4,6,5,1.1,4.1,-1.2,1.4,4.9,-1.7,2.3,7,-0.8,0.5,0.5,0,0
2017,2,14,9,7,0,4,2,0,1.2,1.53,1.4,1.5,2.5,2,44,3,3.5,0,7.4,0,7,4.45,6,9.26,0,6,4.6,6,8.6,0,6,1,3.3,-0.5,1.2,4.5,-1.7,2.7,6.5,-0.4,1,0.5,0,0
2017,2,15,0,0.5,0,0.5,0.5,0,1.2,0.9,1.9,0.8,1.3,3.1,42,1,4.1,6,6.6,6,6,2.7,3,5,2,6,4.5,6,7.6,6,4,1.8,6.2,-1.7,2.6,6.9,-1.2,4.2,8.4,0.5,0,0.5,0,0
2017,2,16,0,0,0,0,0,0,1.4,1.53,1.1,7.2,8.8,9.4,40,2,2.5,2,3.8,6,6,4.45,6,9.26,0,6,2.8,6,6.7,5,4,2.4,8.2,-2.3,2.7,8.3,-2,5.3,13.6,-1.2,0,0,0,0
2017,2,17,0.5,2.5,1.5,0.5,1.5,1,1.4,1.1,1.1,0,0.1,0.3,36,5,3.5,7,8.6,6,6,5.5,7,11.9,3,6,3.8,1,7.4,1,1,3.4,7.8,0,5.1,9.7,1.1,6.3,9.3,3.3,0.5,0.5,0.5,0
2017,2,18,2.5,0,1,1.5,0,1,2.2,2,1.9,4.5,2.6,2.8,32,2,5.8,6,9.8,0,7,6.2,0,14.4,0,1,8.9,6,16.2,6,6,4.2,8.2,1.4,5.4,7.5,2.5,6.1,9.8,2.7,0.5,0,1,0
2017,2,19,0,1.5,0,0,1,0,1.3,1.7,1.7,4.7,2.6,7,31,4,3.1,4,7,0,6,8.3,0,18.2,0,6,4.1,7,7.9,0,7,1.9,5.8,-0.2,2.2,6.4,-0.2,4.1,9.4,0.6,0,0.5,0,0
2017,2,20,17.5,10.5,14.5,3.5,3.5,7.5,2.8,1.6,2.2,0,0.2,0.3,29,2,9.7,6,18.7,6,7,9.2,6,19,6,6,8,6,14.3,6,6,4,9.4,1,5.5,10.5,1.9,6,11.9,2.4,1,1,2.5,0
2017,2,21,10,3,0.5,5,1,0.5,4.5,3.1,4,1.9,2.3,0.5,26,5,10.2,7,19.9,7,7,6.5,6,23.7,1,1,9.5,6,15.5,6,6,2.1,3.8,-0.8,2.9,4.3,1,2.6,4.2,0.5,1.5,0.5,0.5,0
2017,2,22,2.5,0.5,0.5,2,0.5,0.5,1.4,1.1,1.3,5.8,6.4,6,25,5,6.4,2,10.6,2,6,2.9,6,5.9,6,6,3,7,4.4,7,7,2.7,7.7,-2.2,4,8.1,-1.6,4.3,8.1,-0.9,0.5,0.5,0.5,0
2017,2,23,11.5,11.5,12,2.5,4.5,7,2.3,2.4,1.6,0,1.2,0,20,2,6.5,2,10.5,2,7,9.4,7,19.1,7,6,5.7,6,8.8,6,7,6.2,10.7,3.2,8.2,12.5,4.5,8.1,11.2,5.8,0.5,1,2,0
2017,2,24,3,2.5,0,2.5,1,0,2.9,2.3,2.3,3.6,3.8,4.5,15,2,6.5,0,12.7,0,0,4.8,2,16.5,0,0,4.8,0,9.7,0,0,2.9,6,-0.7,3.1,5.6,-0.7,3.9,7.5,0,1,0.5,0,0
2017,2,25,1.5,0,0,0.5,0,0,1.5,1.1,1.3,6,3.9,6,12,4,2.9,2,4.3,3,6,3.2,2,5,2,2,4,6,8.1,5,4,2.8,7.5,-0.1,3.7,7.2,-0.4,4.5,9.1,-0.4,0.5,0,0,0
2017,2,26,0,0,0,0,0,0,1.7,1.6,1.5,8.7,6.3,6.9,10,5,3.8,7,7,0,6,4.1,6,8.7,6,2,2.9,0,6.3,6,4,3.9,10.1,-1.6,5.1,9.9,0.3,6.2,11.9,0.6,0,0,0,0
2017,2,27,0,0,0,0,0,0,2.8,3.5,1.8,10,10,10.5,6,1,7.5,7,13.4,6,7,8.3,7,15.9,7,7,3.9,1,6.8,0,0,3.6,7.3,-0.6,4.6,8.7,0.5,5,10.5,0.3,0,0,0,0
2017,2,28,0,0,0,0,0,0,1.8,1.53,1.6,6.9,2.6,7.1,0,0,5.1,6,8.4,6,6,4.45,6,9.26,7,6,3,1,5.6,0,4,2.8,9.2,-1.8,2.9,8.4,-1.4,3.7,9.8,-1.2,0,0,0,0
2017,3,1,0,0,2,0,0,1,1.6,1.53,1.3,5.3,4.4,5.1,0,0,5.9,2,8.8,2,6,4.45,6,9.26,7,3,3.2,6,4.6,6,4,4.2,10.7,-2.8,4,9.5,-1.8,4.5,10.2,-1.1,0,0,0.5,0
2017,3,2,10,7,3.5,3,4,1,1.3,1,1.6,1.7,1.9,2.4,0,0,5.4,2,7.8,2,6,4,7,8.4,0,3,3.8,6,6.8,5,1,5.8,9.3,3.3,6.6,9.7,5.2,7.8,11.1,5.6,1.5,1.5,1,0
2017,3,3,6,6.5,1.5,2.5,3,1,2.9,1.9,3,3.9,3.1,4.1,0,0,6.4,7,12.6,6,7,3.8,2,13.1,0,2,6.7,6,11.6,6,6,5.1,8.3,-0.1,6,8.9,1.3,6.6,9.7,1.5,1,1,0.5,0
2017,3,4,0,0,0,0,0,0,1.6,1.53,1.4,9.7,8.5,8.6,0,0,2.8,6,4.2,6,6,4.45,7,9.26,7,6,3.2,7,5,7,4,4.3,11.9,-1.6,4.6,11,-0.7,5.5,13.9,0.3,0,0,0,0
2017,3,5,0,0,0,0,0,0,1.5,1.53,1.2,7.3,6.7,6.4,0,0,2.6,6,3.6,6,6,4.45,7,9.26,7,6,3.1,6,5.2,6,6,5.8,13.1,-0.7,6.4,12,0.3,7.4,13.9,1,0,0,0,0
2017,3,6,3.5,0,0,1.5,0,0,1.7,2,1.3,0.1,0,0.2,0,0,5.2,7,9.9,7,6,9.9,7,18.6,7,6,4.4,6,8.4,0,6,5.8,10.6,2.6,6.9,11.4,3.7,8.6,13,6,0.5,0,0,0
2017,3,7,4,0.5,0,1.5,0.5,0,3.6,2.4,4.4,3.2,3.9,4.7,0,0,9.5,6,16.3,6,6,7.6,6,15,6,6,9.3,6,16.2,6,6,2.5,6.7,0.2,4.3,7.5,1.7,5,7.9,1.1,1,0.5,0,0
2017,3,8,2.5,0,0,1,0,0,1.7,2.2,2.3,2.8,3.9,5.5,0,0,5.1,6,8.9,6,5,4.9,4,9.5,6,4,5.1,6,12.1,6,6,1.9,6.1,-0.5,3.2,7.1,0.5,3.7,8.4,0.1,0.5,0,0,0
2017,3,9,0,0,0,0,0,0,1.4,1.5,2.3,4.2,5.2,5,0,0,4,2,5.5,2,2,4,6,8.2,6,6,4.6,6,9.9,5,6,3.2,7.8,-1.2,4.5,8.6,-0.8,5.2,8.9,0.4,0,0,0,0
2017,3,10,7.5,2,0,2,1,0,2.3,2.7,2.7,2.9,5.4,2.7,0,0,5.8,6,9.9,6,6,7.9,6,17.6,7,6,6.4,6,10.3,6,6,4.1,7.7,-0.2,5.8,9.4,3.1,6,9.8,2.4,1,0.5,0,0
2017,3,11,0.5,0.5,0,0.5,0.5,0,2.8,2.1,1.6,7.8,3.4,3.3,0,0,5.8,0,11.5,0,0,5,0,13.7,1,0,5,7,9.7,7,4,5,9.1,1.3,5.4,8.5,2,5.4,10.1,2.1,0.5,0.5,0,0
2017,3,12,0,0,0,0,0,0,1.6,1.1,1.5,10.6,10.1,10,0,0,3.1,3,4.4,2,6,2.8,2,4,2,2,3.8,7,5.1,6,4,4.8,11.9,-0.6,4.8,11,-0.4,5.8,13.3,-0.1,0,0,0,0
2017,3,13,2.5,1,0,2.5,1,0,1.5,1.3,1.4,3,4.1,4.3,0,0,3.7,6,6.3,6,6,5.3,7,10.6,7,2,3.4,4,6.7,4,4,7.4,12.8,2.5,7.6,12.9,2.8,8.5,14.9,3.3,1,0.5,0,0
2017,3,14,4.5,2,0,3,1,0,3,3.4,2.7,2.2,2.4,2.1,0,0,7.1,7,14.9,6,0,8.1,7,16.7,0,7,7.1,6,11.9,6,7,7,11.4,3.8,7.4,10.6,4,7.7,11.2,4.5,1.5,0.5,0,0
2017,3,15,16,22,3,2,3.5,1,5.8,3.6,2.9,4.7,2.9,2.5,0,0,10.3,7,18.5,6,7,8.7,6,24,6,6,6.4,7,15.5,6,6,5.6,8.4,2.7,5.6,8.1,2.1,5.7,9,2.9,1.5,1.5,1,1
2017,3,16,2,2,0.5,1,1.5,0.5,2.1,1.9,2.2,3.1,5,6.8,0,0,5.4,6,9,6,6,4.4,1,11.1,0,1,4.4,7,7.5,7,6,5.2,8,2.4,6.4,9.8,3.8,6.9,10.9,3.6,0.5,0.5,0.5,0
2017,3,17,0,0,0,0,0,0,2.1,1.7,2,3.6,3.8,6.2,0,0,4.8,7,9.7,7,6,4.3,0,11.2,0,1,5,6,9.9,0,4,5,10.1,0.8,6.5,9.9,2.7,6.5,11.7,2.3,0,0,0,0
2017,3,18,0,0,0,0,0,0,1.5,1.1,1.4,6.1,6.6,4.9,0,0,3.4,7,6.9,0,6,2.9,2,5.2,0,2,2.4,7,4.8,6,4,5.5,12.5,0.2,6.1,11.2,0.9,6.9,13.3,1.3,0,0,0,0
2017,3,19,1.5,0,0,1.5,0,0,2,1.4,1.5,8.3,7.1,8.7,0,0,5.2,7,10,7,6,4.3,7,10,6,7,3.8,0,8.1,0,4,8.1,14.8,1.1,8.5,15.6,2.8,9.1,16.4,2.7,0.5,0,0,0
2017,3,20,0,0,0,0,0,0,1.6,1.5,1.5,8.1,7.9,8.4,0,0,4,7,7.3,7,6,4.5,0,11.3,0,3,3.5,1,6.9,1,4,9.8,15.7,3.6,10.3,13.9,5.2,10.3,16.3,3.2,0,0,0,0
2017,3,21,31.5,31,33.5,3.5,4,4.5,2,2.1,1.7,0.3,1.1,0.1,0,0,6,0,12.8,0,7,5.2,7,15.1,2,0,4.7,6,8.5,7,7,7.7,9.4,6.2,8.1,10.8,6.6,8.3,11.1,7.1,1,1,1,0
2017,3,22,0.5,0,0,0.5,0,0,2.8,2.7,2.8,6,6.7,4.3,0,0,6,7,12,6,0,6.1,0,15.8,0,1,5.7,7,11.8,7,7,6.9,11.6,2,7.6,11,3.8,7.9,12.1,3.7,0.5,0,0,0
2017,3,23,0,0,0,0,0,0,1.5,1.1,1.5,3.1,1.7,2.4,0,0,4.2,6,8,6,6,3.6,0,7.3,0,2,3.6,6,6.3,1,0,6.4,12.5,1.9,7.3,11.4,3.4,8.1,13,3.3,0,0,0,0
2017,3,24,0,0.5,0,0,0.5,0,2.9,2.8,2.5,5.3,4.8,7,0,0,6.7,0,13.1,0,0,5.8,0,16.1,0,0,5.8,7,11,0,7,5.6,8.4,1.5,6.2,8.8,4.5,7,11.1,4.2,0,0.5,0,0
2017,3,25,0,0,0,0,0,0,1.5,1.3,1.7,11,9.4,8,0,0,3.1,6,8.1,6,6,3.2,2,6.7,2,7,4.2,7,6.5,7,4,6,12.4,0.4,6.7,11,1.3,6.8,11.6,1.3,0,0,0,0
2017,3,26,7,7,8.5,2,1.5,2,1.2,0.8,1.3,1.5,0.9,0.2,0,0,2.4,3,3.9,3,6,3.1,2,4.6,2,2,3.2,7,5.7,7,1,6.4,10.7,1.7,7.3,9.9,4.2,8,11.5,5.8,0.5,0.5,0.5,0
2017,3,27,0,0,0,0.5,0,0,2.5,2.6,2.7,3,6.7,7.6,0,0,6.6,7,12.8,7,7,5.8,7,15.2,0,0,6.6,7,10.9,7,7,6.6,10.2,3.1,7.8,11.2,4.5,7.5,11.2,3.1,0,0,0,0
2017,3,28,1,0.5,0,1,0.5,0,2.2,1.4,1.8,7.6,6.9,7.5,0,0,6,7,11.1,6,6,5.2,6,12,7,2,5,6,10.9,6,4,6.7,12.4,1.3,7.2,12.3,2.6,7.5,13.5,1.6,0.5,0.5,0,0
2017,3,29,0,0,0,0,0,0,1.5,1,1.6,8,4.1,7.8,0,0,3,2,4.4,3,6,2.8,2,4.4,2,2,4,6,7.5,6,4,7.4,13.4,1.5,7.7,11.9,2.7,9.2,15.5,2.9,0,0,0,0
2017,3,30,0,0,0,0,0,0,2,1.8,1.5,7.4,6.3,7.3,0,0,6.3,7,13.1,7,7,8.3,7,13.9,7,2,3.7,1,7.8,0,0,10.9,18,6,11,16.8,6.6,11.8,17,7.6,0,0,0,0
2017,3,31,3.5,6,13.5,1,1.5,4,1.8,1.9,1.5,0,0,0,0,0,4.1,6,7.1,0,6,5.2,7,11.1,7,6,3.3,1,7.1,0,2,7,9.7,5.1,7.5,11.1,5.4,6.7,9.6,5.4,0.5,0.5,1,0
2017,4,1,1,1,3,0.5,0.5,1,2.4,2.4,1.4,5.3,6.2,5.7,0,0,5.2,7,11.4,7,7,5.8,7,12.4,7,6,3.3,0,8.1,0,4,7.5,11.6,5,7.8,11.9,5.1,7.6,12.8,3.6,0.5,0.5,0.5,0
2017,4,2,0,0,0,0,0,0,2.4,2.5,1.7,11.5,11.4,12,0,0,6.7,6,11.2,6,7,8.1,6,15.2,7,7,4.3,1,9,0,4,6.9,13.7,0.3,7,14.3,0.7,7.6,15.7,1.4,0,0,0,0
2017,4,3,0.5,0.5,0,0.5,0.5,0,2.6,1.5,2.4,10,10.2,10.1,0,0,7,6,17.2,7,7,4.7,6,9,6,2,6.2,6,10.4,5,4,8.6,16.2,0.6,8.7,14.8,1.2,10.1,17,2.1,0.5,0.5,0,0
2017,4,4,0,0,0,0,0,0,2,1.7,1.6,9.5,10.1,11.5,0,0,4.9,7,8.8,0,6,4.1,0,11.8,0,2,4.3,6,7.2,6,4,11.8,18.9,5.3,11.5,15.6,7.2,12.6,19.9,7.4,0,0,0,0
2017,4,5,0,0,0,0,0,0,1.7,0.8,1.3,6.3,6.2,5.4,0,0,5.9,2,8.7,2,2,2.4,2,4.3,2,2,4.1,6,7.6,6,6,11.7,17.3,4.2,11.4,16.1,5.1,12.9,19.3,5.6,0,0,0,0
2017,4,6,11,3.5,2.5,2,1.5,1.5,1.5,0.7,1.2,2.4,0.9,1.7,0,0,5.2,2,10.1,5,2,2.3,4,5.5,4,6,5.7,3,9.5,2,4,12.8,17.5,8.2,13.8,18.2,8.5,14.6,20.8,8.8,0.5,0.5,0.5,0
2017,4,7,15.5,8.5,11.5,3.5,2,2.5,0.8,0.6,1,0,0.2,0.1,0,0,2.5,2,4.1,3,2,2.2,2,4.4,1,6,2.8,7,5.3,0,7,14.9,17.8,12.1,14.2,15.8,12.2,14.8,17.6,13.4,1,0.5,0.5,0
2017,4,8,3.5,7.5,8.5,1.5,2,2.5,0.7,0.5,0.9,0,0,0,0,0,2.2,2,3.1,3,2,1.6,2,2.5,2,2,4.5,5,8.1,5,6,16.4,18.5,13.8,15.6,17,13.6,16.9,19.4,14.5,0.5,1,0.5,0
2017,4,9,2,1,12.5,1,0.5,4.5,2.4,2.8,2.1,0,1.8,1.8,0,0,4.9,7,10.3,7,7,8.1,7,19.8,0,2,4.8,7,8.9,0,0,12.9,15.9,7.9,13.9,18.2,9.9,14.5,18.3,10.2,0.5,0.5,2,0
2017,4,10,0,0,0,0,0,0,2,1.9,2.4,1.7,1.8,1.7,0,0,5.5,2,8.9,2,2,4.5,4,9,1,6,5.4,2,10.7,3,2,10,13,5.9,10.5,12.6,5.7,10.9,14,5.7,0,0,0,0
2017,4,11,28.5,28.5,21,4,4.5,3,3.8,1.1,3.2,0,0,0,0,0,7.9,2,11.7,2,2,3.9,4,8,0,6,8,2,14.6,2,2,10.4,13.2,8.5,11.1,12.9,9.5,11.5,13,9.8,1,1,1,0
2017,4,12,1,0,0,0.5,0,0,3.4,2.6,2.9,4.7,1.7,1.7,0,0,7.1,0,14.1,7,7,5.6,0,18.3,2,0,6,7,10.7,7,7,10.5,15.3,4,10.9,14.4,5,11.5,13.9,5.8,0.5,0,0,0
2017,4,13,0,0,0,0,0,0,2.2,1.1,1.7,10.1,9,9.4,0,0,6,7,12.1,6,6,3.2,2,5.2,1,2,3.6,2,8,6,4,8.7,16.8,2.3,8.9,16.7,2.2,10.8,17.7,4.1,0,0,0,0
2017,4,14,0,0,0,0,0,0,1.6,1,1.7,11,10.6,11.4,0,0,3.3,2,4.7,2,6,3.4,2,5.4,2,2,3.6,6,7.9,4,4,11.2,19.9,3.3,11.2,17.6,4.4,13.8,23,5.1,0,0,0,0
2017,4,15,5,8,2,2.5,5.5,2,1.3,1.4,2,3.3,4.5,5.4,0,0,3.9,2,7.1,6,6,4.3,6,8.3,6,4,5.2,6,10.6,6,6,12.9,17.4,8.6,14.6,19.3,11.9,16.8,21.7,12.6,2,4.5,2,0
2017,4,16,0,0,0,0,0,0,1.3,0.9,1.4,7.8,8,10,0,0,3,2,4.2,2,6,3.2,2,5,2,2,3.1,6,6.2,6,3,14.8,21.8,8.3,14,19.1,8.9,17.3,25.6,10.7,0,0,0,0
2017,4,17,45,79,39,10.5,15,7,1.5,1.3,1.2,2.7,2.5,0.6,0,0,3,2,5.2,2,2,3.4,4,8.9,4,6,3.6,2,5.5,2,7,15,20,11.1,15.5,20.7,11.6,15.9,19.3,13.1,3,3.5,1.5,0
2017,4,18,6.5,8.5,5.5,5,12.5,5,2.3,2.3,2.3,6.1,4.8,1.9,0,0,5.7,6,11.9,6,6,5.6,6,12.4,0,6,5,6,10.5,4,6,14.5,18.4,8.8,15.5,18.6,9.9,16.5,19.7,10.7,1.5,2.5,1.5,0
2017,4,19,3,2.5,0,3,2.5,0,3.5,2.3,2.4,5.2,6.6,6.5,0,0,7.3,7,14.5,0,7,7.3,7,15.7,0,1,5.3,7,9.8,0,7,12.6,17.5,8.1,13.3,18,9.3,14.2,19.6,10.2,1.5,2,0,0
2017,4,20,0,0,0,0,0,0,1.5,1.2,1.3,7.2,6.2,5.7,0,0,3.9,2,5.7,6,6,4.2,0,10.2,0,4,2.5,6,5.1,6,4,12.3,17.8,7.1,12.9,17.3,8.2,13.5,19.3,7.8,0,0,0,0
2017,4,21,0,0,0,0,0,0,1.3,1.5,1.1,4.8,2,2.7,0,0,3.5,0,6.3,0,2,6.1,7,11,7,2,2.7,7,5,0,6,13.7,18.6,9.9,13.9,17,10.8,14.7,19.9,11.2,0,0,0,0
2017,4,22,0,0,0,0,0,0,3.1,2.9,2.1,8.6,9.3,10.7,0,0,8.1,6,16,7,7,5.2,0,15.4,0,0,4.7,1,8.8,1,1,12.2,15.7,9,13.3,17,10.1,13.6,19,8.3,0,0,0,0
2017,4,23,0,0,0,0,0,0,3.2,2.5,2,12.4,12.1,12.9,0,0,6,0,10,0,7,5,0,15.6,2,0,4.4,2,7.3,2,4,11.8,16.6,6.8,12.7,18.9,7.3,12.3,19.7,5.6,0,0,0,0
2017,4,24,0,0,0,0,0,0,1.9,1.2,2.3,12,8.9,10,0,0,4.5,2,6.6,3,2,3.3,4,6.9,4,6,6,3,10,2,2,13.6,20.4,5,13.8,20,5.8,14.4,22.4,6.4,0,0,0,0
2017,4,25,0,0,0,0,0,0,2.5,1.5,2,9.3,7,5.3,0,0,5,2,7.4,2,2,3.2,4,6.5,4,4,4.8,2,9,3,2,16,21,11.8,16.5,20.4,12.3,17.1,22.6,12.5,0,0,0,0
2017,4,26,9.5,14,13,1.5,5.5,4,0.9,0.7,1,0,0,0,0,0,2.3,0,4.3,0,0,2.6,0,5.9,0,1,4,5,8.6,5,4,13.5,14.4,12.2,14.1,15.5,12.7,14.5,16,13,0.5,1.5,1,1
2017,4,27,0,0,1.5,0,0,2,2.7,2.8,1.8,9.7,8.4,8.6,0,0,6,6,10.1,6,0,10.6,7,18.3,7,0,4.6,7,7.7,6,0,12.5,16.3,7.3,13.5,17.2,8.9,13.7,18.3,9,0,0,1,0
2017,4,28,0,0,0,0,0,0,1.8,1,1.8,11.8,9.2,11.7,0,0,3.9,2,5.4,2,6,2.6,2,4.8,2,2,4.7,6,8.5,5,4,11.8,18.7,4.9,11.9,18.1,5.7,14.2,20.9,6.2,0,0,0,0
2017,4,29,7.5,10.5,0.5,7.5,10.5,0.5,1.4,1.2,1.7,5.6,5.8,7.1,0,0,7.9,6,16.8,6,6,10.6,7,18.3,0,2,7.8,6,12.6,6,4,12,18.5,8.3,12,17.6,8.7,14.1,21.9,9.7,2.5,3,0.5,0
2017,4,30,0,0,0,0,0,0,1.6,1,2,11.7,9.4,12.3,0,0,3.1,2,4.7,1,6,3.4,2,5,2,2,5,6,10.1,4,5,14.9,23.1,6.5,14.4,24.1,7.6,17.1,26,7.9,0,0,0,0
